region,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,unit_price,area,total_price
嘉业海悦苑 ,2,1,南,毛坯,0,0,60,19.2,1.5710000000000002,89.12,140.0
乐源城C区 ,3,2,南,毛坯,0,2,8,19.2,2.5049,122.96,308.0
东渡青筑 ,3,2,南,毛坯,1,4,16,19.2,3.0974,113.0,350.0
翔殷路823号 ,2,0,南,简装,0,8,39,19.2,5.2855,47.3,250.0
新凯城紫荆苑 ,1,1,南,简装,1,9,25,19.2,3.1735,53.57,170.0
延吉六村 ,1,1,南,其他,1,10,53,19.2,4.7761000000000005,43.76,209.0
绿地朱家角1号 ,3,1,南,其他,0,2,32,19.2,2.7999,89.29,250.0
阳明花园广场 ,2,1,南,精装,0,7,40,19.2,5.5155,97.0,535.0
瑞雪大楼 ,1,1,东南,简装,1,6,21,19.2,9.331900000000001,53.58,500.0
芦潮港农场西区新村 ,3,2,东南,简装,0,2,44,19.2,1.3725,69.22,
荣欣苑 ,2,2,南,毛坯,1,0,9,19.2,2.8936,103.68,300.0
城东新村 ,3,1,南,其他,0,1,26,19.2,2.6017,61.5,160.0
凤庆小区 ,2,1,南,其他,0,13,33,19.2,3.0543,53.04,162.0
瑞雪大楼 ,2,1,东,精装,1,7,25,19.2,10.409,40.35,420.0
运河新村(南桥) ,3,1,南,其他,0,0,12,19.2,2.2024,84.0,185.0
锦绣河山 ,2,1,南,其他,1,2,27,19.2,5.2817,73.84,390.0
共富三村 ,2,1,南北,简装,0,7,24,29.0,3.7508000000000004,69.32,260.0
三和花园 ,3,2,南,精装,1,9,27,23.0,7.3737,138.33,1020.0
爱庐世纪新苑 ,1,2,南,毛坯,1,3,117,19.2,4.4598,59.42,265.0
东兰小区 ,2,1,南,简装,0,22,187,19.2,4.98,49.8,248.0
西郊九韵城 ,2,2,南,毛坯,1,4,33,19.2,3.9925,85.16,340.0
浦江世博家园十三街坊 ,2,1,南,简装,1,4,50,19.2,4.2686,85.51,365.0
尚东国际名园 ,2,2,南,精装,1,4,24,19.2,8.5623,106.28,910.0
新外滩花苑 ,2,2,南,精装,1,22,144,19.2,10.55,120.38,1270.0
和源名城 ,2,1,东南,毛坯,1,25,45,19.2,5.0903,73.67,375.0
大华锦绣华城(十二街区) ,2,2,南,简装,0,22,51,19.2,7.0041,91.09,638.0
新城盛景园 ,3,2,南,精装,1,24,35,19.2,3.6069,88.72,320.0
锦龙苑 ,2,2,南,简装,0,10,9,13.0,4.0209,76.6,308.0
云海苑 ,4,2,东,简装,1,6,3,19.2,9.5924,197.97,1899.0
三义坊 ,2,1,南,简装,0,6,42,19.2,8.3473,59.9,500.0
江虹花园 ,4,2,南,精装,1,0,19,19.2,3.1191,158.7,495.0
锦绣逸庭(公寓) ,2,1,南,精装,0,0,11,19.2,5.0421000000000005,89.25,450.0
上南花苑(三期) ,3,2,南,简装,0,0,74,19.2,6.118600000000001,142.19,870.0
万邦都市花园 ,3,2,南,简装,1,8,43,19.2,7.07,127.3,900.0
汇成五村 ,1,1,南,毛坯,0,4,21,19.2,6.4918000000000005,36.2,235.0
蒙自路395弄 ,1,1,东,简装,0,4,58,19.2,7.3249,31.4,230.0
茂盛花苑 ,2,1,南,毛坯,0,0,62,19.2,3.9465000000000003,54.48,215.0
名仕豪庭(公寓) ,2,2,南北,精装,1,3,3,19.2,3.5282,90.7,320.0
龙港新村 ,2,1,南北,简装,0,1,10,19.2,4.8382000000000005,56.84,275.0
聚丰景都 ,1,1,南北,简装,0,0,9,19.2,4.5791,56.78,260.0
新城家园 ,3,2,南北,精装,0,1,9,19.2,3.3257000000000003,99.23,330.0
久久公寓 ,2,2,南北,其他,1,4,22,19.2,4.3462000000000005,130.0,565.0
光明小区 ,1,0,南,精装,0,1,10,19.2,9.1768,37.05,340.0
学林苑 ,1,1,南,精装,0,0,16,19.2,5.132000000000001,61.38,315.0
金沙鼎苑 ,1,1,南,其他,0,0,12,19.2,3.8135000000000003,56.38,215.0
梅川一街坊 ,2,1,南,精装,0,0,32,19.2,6.3502,66.14,420.0
高安公寓 ,3,2,东南,精装,1,8,31,19.2,9.9711,138.4,1380.0
龙吴路11弄 ,2,1,南,简装,0,3,42,19.2,6.1143,54.79,335.0
潍坊九村 ,1,0,南,其他,0,1,12,19.2,11.050600000000001,34.84,385.0
复元坊 ,2,1,南,简装,1,6,15,19.2,7.117,71.66,510.0
纺大小区 ,3,1,南,简装,0,7,23,19.2,6.4743,74.14,480.0
剑桥馨苑 ,2,2,南北,简装,1,5,24,19.2,4.634,97.11,450.0
东晶国际公寓 ,2,2,西南,精装,1,2,24,19.2,7.793200000000001,109.07,850.0
爱和大厦 ,2,1,西北,精装,1,2,62,19.2,6.3468,78.78,500.0
康桥月苑 ,2,2,南,精装,0,3,74,19.2,3.6807000000000003,72.27,266.0
中信泰富又一城 ,2,2,南北,毛坯,1,35,9,31.0,3.6531000000000002,98.0,358.0
安居古浪新苑 ,3,1,南,简装,1,1,15,29.0,4.4798,69.2,310.0
虹景苑 ,4,2,南,精装,0,0,13,27.0,3.1627,211.85,670.0
锦绣华都 ,2,2,南,毛坯,1,37,39,25.0,5.0528,90.05,455.0
新弘国际城(公寓) ,2,2,南,其他,1,5,5,20.0,3.0011,89.97,270.0
骏丰玲珑坊 ,2,1,南,其他,0,4,11,15.0,3.9062,69.89,273.0
子长小区 ,2,1,南,精装,0,4,7,11.0,5.1342,47.72,245.0
环镇北路211弄 ,2,1,南,简装,0,3,19,9.0,3.8191,69.65,266.0
西湖苑 ,1,1,南,其他,0,1,5,7.0,4.7488,32.64,155.0
浦江瑞和城 ,2,1,暂无数据,毛坯,0,1,178,19.2,2.7467,75.0,206.0
宝立公寓 ,2,1,南,简装,0,0,119,19.2,7.1134,72.54,516.0
清涧四街坊 ,3,2,南,简装,0,2,36,19.2,4.3296,123.57,535.0
北茶园 ,1,1,南,精装,0,0,87,19.2,6.3307,41.07,260.0
安阳小区 ,1,1,南,简装,0,1,10,19.2,6.6984,48.37,324.0
万邦都市花园 ,1,1,南,简装,1,0,48,19.2,8.1096,55.49,450.0
蓝高小区 ,2,1,南,简装,0,0,29,19.2,7.5,56.0,420.0
荡湾新村 ,2,1,南,简装,0,5,49,19.2,2.3998,53.34,128.0
广兰名苑 ,3,2,南,精装,1,1,54,19.2,5.341200000000001,132.93,710.0
东缘公寓 ,2,1,南,精装,0,3,54,19.2,3.85,80.0,308.0
南新四村 ,1,1,南,精装,0,1,56,19.2,4.6915000000000004,47.96,225.0
鹏海小区 ,1,1,南,简装,0,6,14,19.2,4.9328,44.6,220.0
田图苑 ,3,2,南,精装,0,0,21,19.2,4.9584,106.89,530.0
三林世博家园(东书房路560弄) ,3,1,南,简装,1,15,160,19.2,4.8428,96.02,465.0
大华锦绣华城(十九街区)(公寓) ,2,2,南,精装,0,20,18,19.2,7.6850000000000005,94.73,728.0
新梅绿岛苑 ,2,2,南北,简装,1,13,239,19.2,5.0417000000000005,91.24,460.0
浦发绿城 ,3,2,南,其他,0,10,192,19.2,4.1761,93.39,390.0
大宅风范城 ,2,2,南,毛坯,1,16,50,19.2,4.3791,82.21,360.0
金地艺境(宝山) ,4,2,南北,精装,0,11,22,19.2,3.7581,162.32,610.0
万科假日风景(公寓) ,2,2,南,精装,0,11,31,19.2,6.883,91.24,628.0
海信花苑 ,3,2,南,精装,1,12,39,19.2,7.546200000000001,124.17,937.0
车站新村(普陀) ,3,2,东,简装,1,10,85,19.2,4.6542,84.87,395.0
水语人家南苑 ,3,1,南北,毛坯,1,11,28,19.2,3.4349000000000003,97.53,335.0
和源名城 ,2,2,南,简装,1,20,30,19.2,5.0746,79.81,405.0
滨浦新苑四村 ,2,2,南北,简装,0,15,38,19.2,3.6232,75.9,275.0
春申景城湖滨晨韵 ,3,2,南北,精装,1,11,28,19.2,6.1348,116.55,715.0
春岚苑 ,2,2,南,精装,0,0,12,13.0,5.861800000000001,97.24,570.0
白金府邸 ,3,2,南,精装,1,0,12,19.2,8.8119,202.0,1780.0
保利湖畔阳光苑 ,6,4,南北,精装,1,7,185,19.2,2.4914,240.83,600.0
华高苑 ,3,2,南,简装,0,9,53,19.2,4.6803,120.72,565.0
好日子大家园C区 ,2,1,南北,精装,0,7,130,19.2,3.7471,76.06,285.0
练民新村 ,2,2,南,其他,0,0,34,19.2,1.6372,91.62,150.0
航华二村梧柏小区 ,1,1,南,简装,0,6,68,19.2,4.1195,38.84,160.0
公园3000黄兴花园 ,5,2,南,精装,1,10,288,19.2,7.9392000000000005,148.63,1180.0
锦博苑 ,3,2,南北,精装,0,12,239,19.2,5.526000000000001,101.34,560.0
泰东新村(徐汇) ,2,1,南,精装,0,5,34,19.2,9.4479,47.63,450.0
静安兴海城 ,2,2,南,精装,1,7,25,19.2,9.9465,108.38,1078.0
国和二村 ,2,1,南,其他,0,7,116,19.2,4.9381,47.59,235.0
水清木华 ,3,2,南,精装,1,6,100,19.2,10.2527,136.55,1400.0
耀江国际广场(公寓) ,3,2,南,简装,1,9,42,19.2,7.2494000000000005,171.05,1240.0
明丰花园 ,4,2,南,精装,0,0,37,19.2,5.5499,136.94,760.0
九龙仓滨江壹十八 ,4,2,南,其他,1,0,10,19.2,13.645900000000001,288.0,3930.0
东安四村 ,2,1,南,精装,0,12,30,19.2,7.2979,52.07,380.0
上海绿城 ,2,2,东北,精装,1,6,20,19.2,8.8398,108.6,960.0
万里欣苑 ,1,2,南,精装,1,0,24,19.2,6.3608,62.1,395.0
莘闵花园 ,2,2,南,精装,0,1,25,19.2,3.6188000000000002,98.1,355.0
金藤苑 ,2,1,南,简装,0,7,31,19.2,5.2756,63.5,335.0
绿地世纪城(三期) ,3,2,南北,精装,1,0,25,19.2,8.5153,129.18,1100.0
万达城市公寓 ,3,2,南北,精装,1,4,12,19.2,5.3485000000000005,129.01,690.0
静安城 ,3,2,东南北,简装,1,0,2,19.2,7.716500000000001,130.89,1010.0
陆家嘴花园(二期) ,2,2,南,精装,1,8,36,19.2,11.191500000000001,102.31,1145.0
万科金色城市 ,2,2,南,精装,1,6,167,19.2,7.2122,76.26,550.0
步高苑 ,3,2,东南,精装,1,6,50,19.2,8.9398,152.13,1360.0
新湖青蓝国际 ,3,2,南北,精装,0,0,24,19.2,10.431700000000001,139.0,1450.0
古北御庭 ,4,2,南北,精装,1,0,26,19.2,9.292,196.73,1828.0
金杨新村三街坊 ,3,2,南,其他,0,6,84,19.2,5.816400000000001,72.21,420.0
秋月枫舍 ,2,2,南,其他,1,7,39,19.2,7.933400000000001,100.21,795.0
嘉利坊 ,1,1,南,简装,1,9,24,19.2,3.9892000000000003,55.15,220.0
昕泰苑 ,3,2,南,简装,0,1,17,19.2,5.6835,135.48,770.0
高境二村 ,3,2,南北,精装,0,0,14,19.2,4.4759,138.52,620.0
瑞雪大楼 ,2,1,南,精装,1,9,41,19.2,9.029200000000001,57.37,518.0
三林世博家园(板泉路2101弄) ,2,1,南,简装,0,7,66,19.2,4.7477,76.88,365.0
新凯城尚樱苑 ,2,2,南,简装,0,7,126,19.2,2.6245000000000003,74.3,195.0
东方雅苑 ,2,2,南,简装,1,0,16,19.2,10.8131,123.0,1330.0
控江东三村 ,1,0,南,其他,0,9,87,19.2,4.8711,34.9,170.0
光大花园 ,3,2,南北,精装,1,2,30,19.2,4.7473,155.67,739.0
泰晤士小镇(公寓) ,3,2,南,其他,0,0,7,19.2,4.6951,99.04,465.0
镇宁路465弄 ,3,1,南,其他,0,8,32,19.2,7.1191,87.09,620.0
虹桥乐庭 ,4,3,南,毛坯,1,6,102,19.2,9.161800000000001,240.13,2200.0
利西大楼 ,2,1,东,简装,1,6,31,19.2,6.8035000000000005,58.5,398.0
陆家嘴新景园 ,3,2,南,简装,0,0,45,19.2,6.127800000000001,143.61,880.0
仁恒西郊花园 ,4,2,南,精装,0,8,28,19.2,5.919300000000001,223.0,1320.0
文化佳园 ,3,2,南,精装,1,1,18,19.2,7.971500000000001,131.72,1050.0
四季绿城 ,3,2,南北,简装,1,7,39,19.2,4.9238,127.95,630.0
新世纪名苑 ,3,2,南,精装,1,0,3,19.2,8.175600000000001,146.78,1200.0
炎虹路71弄 ,3,1,南,简装,0,4,95,19.2,6.566800000000001,97.46,640.0
虹林新苑 ,3,2,南,精装,0,3,41,19.2,6.1734,119.87,740.0
羽北小区 ,2,1,南,其他,0,2,30,19.2,8.241100000000001,67.71,558.0
奥林匹克花园 ,2,2,南,精装,1,2,29,19.2,4.2697,89.0,380.0
仁恒河滨城 ,3,2,南,精装,1,0,47,19.2,8.5965,171.0,1470.0
富友嘉园 ,3,2,南北,简装,0,4,29,19.2,3.3543000000000003,90.93,305.0
鞍山路310弄 ,3,2,南北,简装,0,12,39,19.2,7.1012,85.62,608.0
虹储小区 ,2,1,南,简装,0,1,31,19.2,5.9042,56.74,335.0
金地格林世界(圣莫尼卡) ,3,2,南北,其他,1,11,14,19.2,3.9462,133.8,528.0
东方知音苑 ,3,2,南,精装,1,12,23,31.0,8.4755,99.11,840.0
万邦都市花园 ,1,1,南,精装,1,8,28,26.0,8.013200000000001,54.91,440.0
华秀小区 ,1,0,北,精装,0,13,28,22.0,6.2275,30.51,190.0
龙柏西郊公寓 ,2,2,南,简装,0,3,43,19.2,5.5556,95.4,530.0
富友嘉园 ,3,2,南,毛坯,0,2,220,19.2,3.1601000000000004,91.77,290.0
天恒名城 ,4,2,南,精装,1,2,65,19.2,4.446400000000001,178.8,795.0
嘉富利大厦 ,3,2,南,精装,1,5,180,19.2,5.9061,111.58,659.0
三花现代城(一期丹桂苑) ,1,1,南,精装,1,2,166,19.2,5.9425,58.73,349.0
嘉旺苑 ,2,2,南北,精装,1,4,33,19.2,3.9584,96.0,380.0
长风二村风荷园 ,2,1,南,简装,0,4,21,19.2,5.7354,48.82,280.0
中邦城市 ,3,2,南,简装,1,4,217,19.2,4.2983,114.0,490.0
证大家园(二期) ,3,2,南,精装,0,3,96,19.2,6.931100000000001,98.83,685.0
万科假日风景(公寓) ,3,2,南,精装,0,2,100,19.2,5.6336,126.03,710.0
西班牙名园 ,3,2,南,简装,1,3,174,19.2,6.333200000000001,124.74,790.0
梅陇四村 ,2,1,东南,简装,1,0,19,19.2,4.9752,78.39,390.0
国和一村 ,2,1,南,精装,0,5,295,19.2,5.1837,59.61,309.0
丽水豪庭 ,4,2,南,精装,0,5,92,19.2,2.5243,197.68,499.0
浦江世博家园十街坊 ,3,1,南,精装,1,1,60,19.2,4.0403,105.44,426.0
曹杨君悦苑 ,3,2,南,精装,1,2,40,19.2,6.8628,153.0,1050.0
水岸豪庭 ,4,2,南,精装,1,5,51,19.2,7.5936,183.05,1390.0
达安花园 ,2,2,南,简装,1,2,61,19.2,9.1744,101.37,930.0
大运盛城 ,3,2,南,简装,1,2,29,19.2,6.9317,119.74,830.0
和欣国际花园 ,4,2,南,精装,1,3,99,19.2,3.9246000000000003,157.98,620.0
泰荣苑 ,3,2,南,精装,1,5,26,19.2,6.867100000000001,142.71,980.0
金色碧云 ,3,2,南,精装,0,5,44,19.2,9.4526,121.66,1150.0
印象春城 ,2,2,南,毛坯,1,5,23,19.2,4.4383,89.0,395.0
星林苑 ,3,2,南,精装,0,3,75,19.2,5.3948,114.0,615.0
古华新村 ,3,1,暂无数据,简装,0,0,18,19.2,2.1605000000000003,81.0,175.0
金桥都市花园 ,3,2,南,精装,1,2,93,19.2,6.7648,134.52,910.0
翠苑(公寓) ,3,2,暂无数据,毛坯,0,2,60,19.2,2.4884,90.42,225.0
永灵小区 ,3,2,南北,简装,0,3,34,19.2,5.23,130.02,680.0
迎春公寓 ,3,2,南,精装,0,1,12,19.2,2.7229,119.36,325.0
解放新村 ,2,1,南,简装,0,2,12,19.2,2.4544,47.67,117.0
贤兴公寓 ,3,2,南,其他,0,1,9,19.2,3.0575,98.12,300.0
嘉业海悦苑 ,1,1,南,精装,1,2,62,19.2,1.7542,65.56,115.0
绿地海珀佘山 ,3,2,南,其他,0,1,40,19.2,3.5124,88.26,310.0
青云路702号 ,1,1,南,精装,0,2,38,19.2,6.295800000000001,43.68,275.0
华光花园 ,3,2,南,精装,0,1,91,19.2,5.9941,104.77,628.0
东方时空公寓 ,2,1,南北,精装,1,3,30,19.2,10.1754,80.39,818.0
金汇豪庭 ,4,2,南,精装,1,2,30,19.2,6.6353,218.53,1450.0
大华锦绣华城(九街区) ,4,2,南北,精装,0,2,133,19.2,8.8125,80.0,705.0
上炼二村 ,2,0,南,毛坯,0,1,11,19.2,3.3756000000000004,49.77,168.0
保利湖畔阳光苑 ,4,2,南北,精装,1,3,92,19.2,3.4132000000000002,149.42,510.0
上南十二村 ,1,0,南,毛坯,0,7,33,19.2,5.1488000000000005,34.96,180.0
西郊景平苑 ,2,1,南,毛坯,1,3,19,19.2,3.8537000000000003,81.74,315.0
栖山小区 ,1,1,南,简装,0,2,26,19.2,5.2286,59.29,310.0
嘉骏花苑 ,4,2,南,精装,0,7,67,19.2,6.134600000000001,82.32,505.0
中远两湾城 ,3,2,南,精装,1,2,65,19.2,6.352600000000001,132.23,840.0
丽水湾 ,2,2,南,其他,0,4,8,19.2,1.7077,84.91,145.0
百欣苑 ,2,1,南,简装,0,1,37,19.2,2.765,77.76,215.0
新城尚上城 ,3,2,南,精装,1,0,61,19.2,2.8805,128.45,370.0
凌云新村 ,1,1,南,其他,0,4,23,19.2,5.0475,49.53,250.0
远中风华园(公寓) ,2,2,南,精装,1,37,59,19.2,11.2208,118.53,1330.0
新华世纪园 ,3,2,南,精装,1,4,13,19.2,8.1668,150.61,1230.0
锦绣前程阳光苑 ,3,2,南,毛坯,1,0,6,19.2,8.6782,148.65,1290.0
今日丽园 ,4,2,南,精装,1,7,34,19.2,8.381400000000001,168.23,1410.0
汇锦城三期 ,2,2,南,毛坯,1,20,34,19.2,2.7917,84.18,235.0
中远两湾城 ,3,2,西南,简装,1,26,150,19.2,5.7621,123.22,710.0
永乐苑 ,2,2,南,简装,0,6,17,19.2,6.608700000000001,95.33,630.0
博园 ,2,2,南,精装,1,5,74,19.2,9.2149,131.31,1210.0
桃浦新家园 ,3,2,南,精装,0,1,38,19.2,3.9403,121.82,480.0
美岸栖庭(公寓) ,2,2,南北,精装,0,10,37,19.2,5.6757,91.62,520.0
新宜小区 ,1,1,南,简装,0,27,35,19.2,4.6436,39.84,185.0
东五小区(虹口) ,2,1,南,简装,1,9,10,19.2,6.9409,66.13,459.0
东方巴黎 ,3,2,西北,精装,1,6,32,19.2,10.3839,130.01,1350.0
阳光城市家园 ,2,1,南,精装,1,23,109,19.2,5.0179,81.31,408.0
仁恒公园世纪 ,3,2,南,精装,1,2,11,19.2,12.1795,156.0,1900.0
复兴珑御 ,2,2,南,精装,0,0,8,31.0,12.7978,140.65,1800.0
永康城永锦苑 ,2,2,南北,简装,0,5,3,22.0,2.8948,76.0,220.0
尚海湾豪庭 ,1,2,南,精装,1,0,32,21.0,11.0,70.0,770.0
久阳文华府邸(公寓) ,1,1,南北,精装,0,1,4,16.0,3.789,57.8,219.0
果园小区 ,1,1,南,毛坯,0,5,9,15.0,2.8572,33.95,
祥德路143弄 ,2,1,南,其他,0,21,26,14.0,6.104900000000001,53.4,326.0
浦航新城中城苑 ,2,1,南,毛坯,1,1,23,10.0,2.5609,78.1,200.0
绿地诺丁山(公寓) ,1,1,南北,精装,1,1,2,9.0,4.0307,53.59,216.0
馨佳园(韶山路419弄) ,2,2,南北,其他,1,2,5,8.0,3.7618,78.42,295.0
云锦佳苑 ,2,2,南,简装,0,6,31,19.2,1.7525000000000002,82.74,145.0
松云银座 ,1,1,东,简装,1,3,7,31.0,2.0875,45.99,
万达广场(松江) ,1,1,南,精装,1,0,2,8.0,1.756,56.95,100.0
保利西子湾 ,1,1,南,精装,1,0,27,19.2,4.3457,59.83,260.0
崇文园 ,2,1,南北,精装,1,0,44,19.2,6.7568,74.0,500.0
丽都新贵 ,1,1,北,简装,1,1,93,19.2,5.1967,68.89,358.0
绿地海悦 ,1,1,东南,精装,1,2,44,19.2,3.774,46.37,175.0
三林世博家园(新浦路199弄) ,3,1,南北,简装,1,6,47,19.2,4.9331000000000005,96.29,475.0
共富一村 ,3,1,南,毛坯,0,9,43,19.2,3.7947,89.6,340.0
莲安东路79弄 ,3,1,南北,精装,0,1,8,19.2,4.757000000000001,96.7,460.0
古美七村 ,2,1,东南,简装,0,5,20,29.0,4.9554,78.3,388.0
上海春城 ,4,2,南,精装,1,1,9,26.0,6.0132,197.9,1190.0
恒丰大楼(静安) ,2,1,南,简装,1,17,16,19.2,7.0021,73.55,515.0
九华苑 ,2,2,暂无数据,简装,0,6,67,19.2,2.6287000000000003,91.3,240.0
杨浦欣园 ,2,1,南,简装,1,6,96,19.2,6.616300000000001,74.06,490.0
三门路358弄 ,2,1,南,简装,0,7,42,19.2,4.506,62.14,280.0
竹园公寓 ,2,1,南,精装,0,8,79,19.2,2.6416,87.07,230.0
锦通苑 ,5,3,东南,毛坯,0,9,99,19.2,4.5238000000000005,114.95,520.0
永新城 ,1,2,南,精装,1,6,52,19.2,12.8574,66.11,850.0
碧云新天地(三期) ,2,2,南,精装,1,7,32,19.2,8.595500000000001,98.89,850.0
抚顺路363弄 ,1,1,南,简装,0,9,63,19.2,6.6984,40.01,268.0
浦航新城中城苑 ,3,2,南,毛坯,1,0,25,19.2,2.9149000000000003,99.49,290.0
开鲁一村 ,1,1,南,其他,0,9,100,19.2,4.369,41.2,180.0
兆丰帝景苑 ,2,1,南北,精装,1,10,243,19.2,9.3481,84.51,790.0
龙门邨 ,2,1,南北,简装,0,0,51,19.2,10.777600000000001,25.98,280.0
狮城花苑 ,1,1,南,简装,0,0,31,19.2,6.0200000000000005,43.19,260.0
奥塞花园 ,1,1,南,精装,1,0,20,19.2,6.484100000000001,53.67,348.0
延吉东路125弄 ,2,1,南,精装,0,0,40,19.2,5.2114,51.81,270.0
港机新村 ,2,0,东,简装,0,1,36,19.2,4.8639,49.96,243.0
巴林路60弄 ,1,1,南,简装,0,1,21,19.2,5.0112000000000005,35.92,180.0
第五大道 ,1,2,南,精装,1,0,30,19.2,9.4501,76.19,720.0
杨桥第一小区 ,2,1,南,其他,0,0,24,19.2,4.7226,67.76,320.0
康花新村 ,1,1,南,毛坯,0,8,245,19.2,3.4797000000000002,57.19,199.0
新凯城尚樱苑 ,2,1,南,精装,0,12,27,19.2,2.8315,73.46,208.0
新城家园 ,2,1,南,其他,0,0,10,19.2,3.3941000000000003,68.65,233.0
恒业路118弄 ,1,1,南,简装,1,8,43,19.2,6.4737,42.48,275.0
牡丹路186弄 ,2,1,南,精装,0,11,87,19.2,6.5499,67.94,445.0
莘松三村 ,2,1,南,精装,0,18,15,19.2,6.3222000000000005,65.8,416.0
龙漕路245弄 ,1,1,南,其他,0,7,22,19.2,6.4443,39.57,255.0
书香银苑 ,2,2,南,精装,1,7,86,19.2,7.7644,94.02,730.0
新凯城紫荆苑 ,3,1,南,精装,1,0,35,19.2,2.9918,83.53,249.9
文化名园 ,2,1,南,其他,0,13,93,19.2,5.9316,64.57,383.0
解放新村 ,1,2,南,精装,0,12,34,19.2,2.3066,52.46,121.0
仪表大楼 ,2,2,东南,其他,1,0,5,19.2,6.5823,79.0,520.0
圣鑫苑 ,2,2,南,精装,1,18,55,19.2,3.8527,76.57,295.0
三九大厦 ,2,1,南,简装,1,19,70,19.2,3.9989000000000003,108.03,432.0
万馨佳园 ,2,2,南北,其他,0,14,5,19.2,4.4499,74.16,330.0
滨江名人苑 ,2,2,南,精装,1,13,36,19.2,8.6095,114.99,990.0
万达广场(松江) ,1,1,北,其他,1,9,2,31.0,1.9089,41.91,
新舒苑 ,2,1,南,精装,0,12,82,31.0,1.9697,66.0,130.0
博三小区 ,2,1,南,毛坯,0,16,21,30.0,5.5605,67.44,375.0
延平路482弄 ,3,0,南,简装,0,8,25,30.0,6.7697,54.36,368.0
中邦城市 ,3,2,南,精装,1,6,27,30.0,4.359,117.0,510.0
汇龙新城 ,2,2,南,精装,1,5,21,29.0,10.8811,98.06,1067.0
丰水宝邸(西苑) ,1,1,南,精装,1,8,30,28.0,3.434,62.61,215.0
宁和公寓 ,2,2,南北,精装,1,7,6,26.0,7.061,113.3,800.0
金杨六街坊 ,1,1,南,精装,0,7,7,26.0,6.6603,41.74,278.0
东浜小区 ,1,1,南,精装,0,16,56,25.0,7.000900000000001,33.71,236.0
济阳一村 ,2,1,南,其他,0,8,31,23.0,5.3997,55.93,302.0
城申公寓 ,2,2,南,精装,1,15,26,21.0,8.3536,82.6,690.0
瑞虹新城(一期) ,2,2,西,精装,1,10,22,21.0,7.8817,88.18,695.0
平阳新村四街坊 ,2,1,南,毛坯,0,0,10,19.2,5.0887,64.85,330.0
协通公寓 ,3,2,南,简装,0,0,30,19.2,2.4316,143.94,350.0
古美西路316弄 ,3,2,南,简装,0,0,17,19.2,5.2061,90.28,470.0
水清三村 ,3,2,南,精装,0,4,38,19.2,4.0563,120.8,490.0
玉兰小区 ,2,1,南,简装,0,1,45,19.2,4.7603,58.82,280.0
九英里 ,3,2,南,精装,1,3,24,19.2,5.264,125.38,660.0
欣佳宝邸 ,2,2,南北,精装,1,0,28,19.2,3.3583000000000003,78.91,265.0
富浩花园 ,2,2,南北,其他,0,0,60,19.2,3.8692,90.46,350.0
万博家园 ,3,2,南,精装,1,0,35,19.2,4.0101,123.44,495.0
日月华城 ,2,1,南,精装,1,1,49,19.2,3.9744,62.4,248.0
丹江新苑 ,2,2,南,精装,1,3,40,19.2,6.1705000000000005,103.72,640.0
康平小区 ,1,1,南,精装,0,2,41,19.2,5.1352,44.4,228.0
通河六村 ,1,1,南北,精装,0,1,32,19.2,4.1667000000000005,45.12,188.0
静安新城一区 ,2,1,南,精装,1,5,58,19.2,5.2439,68.27,358.0
骏豪国际 ,1,1,东南,精装,1,32,281,19.2,7.1268,53.32,380.0
万科南桥传奇 ,3,2,南,精装,0,1,22,19.2,3.5442,91.7,325.0
竹园高层 ,2,1,南,精装,1,31,687,19.2,5.853800000000001,70.04,410.0
馨佳园(菊泉街1398弄) ,2,1,南北,简装,1,36,49,19.2,3.6448,75.45,275.0
艾山新村 ,1,1,南,简装,0,3,39,19.2,4.9825,54.19,270.0
文宝苑 ,2,2,南北,简装,1,29,31,19.2,4.5149,75.75,342.0
浦发绿城 ,2,2,南,简装,0,44,207,19.2,4.2493,81.19,345.0
梅林小区 ,2,1,南,简装,0,4,166,19.2,4.7064,54.82,258.0
绿地崴廉公寓 ,2,2,南,其他,1,1,25,19.2,5.3482,93.49,500.0
延长小区(普陀) ,1,1,南北,简装,0,3,26,19.2,5.2161,40.26,210.0
金都雅苑(公寓) ,2,2,南,毛坯,0,3,39,19.2,2.5874,85.03,220.0
象屿都城 ,2,2,南,精装,1,2,8,19.2,3.7763,100.63,380.0
同馨苑 ,1,1,南,精装,0,8,37,19.2,3.3716000000000004,59.32,200.0
鹿特丹花园 ,2,2,南,其他,1,4,63,19.2,6.3929,140.0,895.0
松江颐景园(公寓) ,3,1,南,其他,0,2,39,19.2,3.5991,91.69,330.0
高境二村 ,2,1,南,简装,0,2,15,19.2,4.4789,73.68,330.0
翔川家园 ,2,1,南,其他,0,4,11,19.2,5.266500000000001,79.75,420.0
恒大名都 ,3,2,南,精装,0,4,121,19.2,3.0545,91.67,280.0
新梅花苑 ,2,2,南,精装,0,6,40,19.2,5.0599,72.73,368.0
蔚蓝城市花园 ,2,2,南,简装,1,3,75,19.2,6.2014000000000005,95.14,590.0
九城湖滨国际 ,3,2,南,精装,1,6,53,19.2,4.343500000000001,100.15,435.0
联勤小区 ,3,1,南,简装,0,5,50,19.2,4.0341000000000005,88.0,355.0
光鸿苑 ,4,2,南,其他,1,0,18,19.2,6.5814,164.1,1080.0
