region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
绿地海悦 ,S,1,1,SE,3,1,2,44,19.2,0.7604,3.7739999999999996,46.37,175.0
三林世博家园(新浦路199弄) ,S,3,1,S N,2,1,6,47,19.2,0.9531,4.9331000000000005,96.29,475.0
共富一村 ,S,3,1,S,1,0,9,43,19.2,1.0,3.7947,89.6,340.0
莲安东路79弄 ,S,3,1,S N,3,0,1,8,19.2,0.1615,4.7570000000000014,96.7,460.0
古美七村 ,S,2,1,SE,2,0,5,20,29.0,0.3276,4.9554,78.3,388.0
上海春城 ,S,4,2,S,3,1,1,9,26.0,0.1308,6.0132,197.9,1190.0
恒丰大楼(静安) ,S,2,1,S,2,1,17,16,19.2,0.8698,7.0021,73.55,515.0
九华苑 ,S,2,2,暂无数,2,0,6,67,19.2,1.2656,2.6287000000000003,91.3,240.0
杨浦欣园 ,S,2,1,S,2,1,6,96,19.2,1.7188,6.616300000000002,74.06,490.0
三门路358弄 ,S,2,1,S,2,0,7,42,19.2,0.9115,4.506,62.14,280.0
竹园公寓 ,S,2,1,S,3,0,8,79,19.2,1.526,2.6416,87.07,230.0
锦通苑 ,S,5,3,SE,1,0,9,99,19.2,1.875,4.5238000000000005,114.95,520.0
永新城 ,S,1,2,S,3,1,6,52,19.2,1.0312,12.8574,66.11,850.0
碧云新天地(三期) ,S,2,2,S,3,1,7,32,19.2,0.7552,8.595500000000001,98.89,850.0
抚顺路363弄 ,S,1,1,S,2,0,9,63,19.2,1.3125,6.6984,40.01,268.0
浦航新城中城苑 ,S,3,2,S,1,1,0,25,19.2,0.3906,2.9149000000000003,99.49,290.0
开鲁一村 ,S,1,1,S,0,0,9,100,19.2,1.8906,4.369,41.2,180.0
兆丰帝景苑 ,S,2,1,S N,3,1,10,243,19.2,4.1615,9.3481,84.51,790.0
龙门邨 ,S,2,1,S N,2,0,0,51,19.2,0.7969,10.7776,25.98,280.0
狮城花苑 ,S,1,1,S,2,0,0,31,19.2,0.4844,6.0200000000000005,43.19,260.0
奥塞花园 ,S,1,1,S,3,1,0,20,19.2,0.3125,6.4841000000000015,53.67,348.0
延吉东路125弄 ,S,2,1,S,3,0,0,40,19.2,0.625,5.2114,51.81,270.0
港机新村 ,S,2,0,E,2,0,1,36,19.2,0.599,4.8639,49.96,243.0
巴林路60弄 ,S,1,1,S,2,0,1,21,19.2,0.3646,5.0112000000000005,35.92,180.0
第五大道 ,S,1,2,S,3,1,0,30,19.2,0.4688,9.4501,76.19,720.0
杨桥第一小区 ,S,2,1,S,0,0,0,24,19.2,0.375,4.7226,67.76,320.0
康花新村 ,S,1,1,S,1,0,8,245,19.2,4.1198,3.4797,57.19,199.0
新凯城尚樱苑 ,S,2,1,S,3,0,12,27,19.2,0.8594,2.8315,73.46,208.0
新城家园 ,S,2,1,S,0,0,0,10,19.2,0.1562,3.3941000000000003,68.65,233.0
恒业路118弄 ,S,1,1,S,2,1,8,43,19.2,0.9635,6.4737,42.48,275.0
牡丹路186弄 ,S,2,1,S,3,0,11,87,19.2,1.7604,6.5499,67.94,445.0
莘松三村 ,S,2,1,S,3,0,18,15,19.2,0.8906,6.3222000000000005,65.8,416.0
龙漕路245弄 ,S,1,1,S,0,0,7,22,19.2,0.599,6.4443,39.57,255.0
书香银苑 ,S,2,2,S,3,1,7,86,19.2,1.599,7.7644,94.02,730.0
新凯城紫荆苑 ,S,3,1,S,3,1,0,35,19.2,0.5469,2.9918,83.53,249.9
文化名园 ,S,2,1,S,0,0,13,93,19.2,1.9271,5.9316,64.57,383.0
解放新村 ,S,1,2,S,3,0,12,34,19.2,0.9687,2.3066,52.46,121.0
仪表大楼 ,S,2,2,SE,0,1,0,5,19.2,0.0781,6.5823,79.0,520.0
圣鑫苑 ,S,2,2,S,3,1,18,55,19.2,1.5156,3.8527,76.57,295.0
三九大厦 ,S,2,1,S,2,1,19,70,19.2,1.7865,3.9989,108.03,432.0
万馨佳园 ,S,2,2,S N,0,0,14,5,19.2,0.5885,4.4499,74.16,330.0
滨江名人苑 ,S,2,2,S,3,1,13,36,19.2,1.0365,8.6095,114.99,990.0
万达广场(松江) ,S,1,1,N,0,1,9,2,31.0,0.2226,1.9089,41.91,
新舒苑 ,S,2,1,S,3,0,12,82,31.0,1.0645,1.9697,66.0,130.0
博三小区 ,S,2,1,S,1,0,16,21,30.0,0.5833,5.5605,67.44,375.0
延平路482弄 ,S,3,0,S,2,0,8,25,30.0,0.4367,6.7697,54.36,368.0
中邦城市 ,S,3,2,S,3,1,6,27,30.0,0.41,4.359,117.0,510.0
汇龙新城 ,S,2,2,S,3,1,5,21,29.0,0.3379,10.8811,98.06,1067.0
丰水宝邸(西苑) ,S,1,1,S,3,1,8,30,28.0,0.5214,3.4339999999999997,62.61,215.0
宁和公寓 ,S,2,2,S N,3,1,7,6,26.0,0.2577,7.061,113.3,800.0
金杨六街坊 ,S,1,1,S,3,0,7,7,26.0,0.2692,6.6603,41.74,278.0
东浜小区 ,S,1,1,S,3,0,16,56,25.0,1.12,7.0009000000000015,33.71,236.0
济阳一村 ,S,2,1,S,0,0,8,31,23.0,0.6478,5.3997,55.93,302.0
城申公寓 ,S,2,2,S,3,1,15,26,21.0,0.8714,8.3536,82.6,690.0
瑞虹新城(一期) ,S,2,2,W,3,1,10,22,21.0,0.6476,7.8817,88.18,695.0
平阳新村四街坊 ,S,2,1,S,1,0,0,10,19.2,0.1562,5.0887,64.85,330.0
协通公寓 ,S,3,2,S,2,0,0,30,19.2,0.4688,2.4316,143.94,350.0
古美西路316弄 ,S,3,2,S,2,0,0,17,19.2,0.2656,5.2061,90.28,470.0
水清三村 ,S,3,2,S,3,0,4,38,19.2,0.7396,4.0563,120.8,490.0
玉兰小区 ,S,2,1,S,2,0,1,45,19.2,0.7396,4.7603,58.82,280.0
九英里 ,S,3,2,S,3,1,3,24,19.2,0.4844,5.263999999999999,125.38,660.0
欣佳宝邸 ,S,2,2,S N,3,1,0,28,19.2,0.4375,3.3583000000000003,78.91,265.0
富浩花园 ,S,2,2,S N,0,0,0,60,19.2,0.9375,3.8692,90.46,350.0
万博家园 ,S,3,2,S,3,1,0,35,19.2,0.5469,4.0101,123.44,495.0
日月华城 ,S,2,1,S,3,1,1,49,19.2,0.8021,3.9744,62.4,248.0
丹江新苑 ,S,2,2,S,3,1,3,40,19.2,0.7344,6.1705000000000005,103.72,640.0
康平小区 ,S,1,1,S,3,0,2,41,19.2,0.7135,5.1352,44.4,228.0
通河六村 ,S,1,1,S N,3,0,1,32,19.2,0.5365,4.1667000000000005,45.12,188.0
静安新城一区 ,S,2,1,S,3,1,5,58,19.2,1.0885,5.2439,68.27,358.0
骏豪国际 ,S,1,1,SE,3,1,32,281,19.2,5.5573,7.1268,53.32,380.0
万科南桥传奇 ,S,3,2,S,3,0,1,22,19.2,0.3802,3.5442,91.7,325.0
竹园高层 ,S,2,1,S,3,1,31,687,19.2,11.8646,5.8538000000000014,70.04,410.0
馨佳园(菊泉街1398弄) ,S,2,1,S N,2,1,36,49,19.2,2.0781,3.6448,75.45,275.0
艾山新村 ,S,1,1,S,2,0,3,39,19.2,0.7188,4.9825,54.19,270.0
文宝苑 ,S,2,2,S N,2,1,29,31,19.2,1.5417,4.5149,75.75,342.0
浦发绿城 ,S,2,2,S,2,0,44,207,19.2,4.8385,4.2493,81.19,345.0
梅林小区 ,S,2,1,S,2,0,4,166,19.2,2.7396,4.7064,54.82,258.0
绿地崴廉公寓 ,S,2,2,S,0,1,1,25,19.2,0.4271,5.3482,93.49,500.0
延长小区(普陀) ,S,1,1,S N,2,0,3,26,19.2,0.5156,5.2161,40.26,210.0
金都雅苑(公寓) ,S,2,2,S,1,0,3,39,19.2,0.7188,2.5874,85.03,220.0
象屿都城 ,S,2,2,S,3,1,2,8,19.2,0.1979,3.7763,100.63,380.0
同馨苑 ,S,1,1,S,3,0,8,37,19.2,0.8698,3.3716000000000004,59.32,200.0
鹿特丹花园 ,S,2,2,S,0,1,4,63,19.2,1.1302,6.3929,140.0,895.0
松江颐景园(公寓) ,S,3,1,S,0,0,2,39,19.2,0.6823,3.5991,91.69,330.0
高境二村 ,S,2,1,S,2,0,2,15,19.2,0.3073,4.4789,73.68,330.0
翔川家园 ,S,2,1,S,0,0,4,11,19.2,0.3177,5.2665000000000015,79.75,420.0
恒大名都 ,S,3,2,S,3,0,4,121,19.2,2.0365,3.0545,91.67,280.0
新梅花苑 ,S,2,2,S,3,0,6,40,19.2,0.8438,5.0599,72.73,368.0
蔚蓝城市花园 ,S,2,2,S,2,1,3,75,19.2,1.2813,6.2014000000000005,95.14,590.0
九城湖滨国际 ,S,3,2,S,3,1,6,53,19.2,1.0469,4.3435000000000015,100.15,435.0
联勤小区 ,S,3,1,S,2,0,5,50,19.2,0.9635,4.0341000000000005,88.0,355.0
光鸿苑 ,S,4,2,S,0,1,0,18,19.2,0.2812,6.5814,164.1,1080.0
蒙西小区 ,S,1,0,S,0,0,14,45,19.2,1.2135,8.949200000000003,34.64,310.0
绿地康桥新苑 ,S,2,2,S,3,0,8,54,19.2,1.1354,4.504,76.6,345.0
绿地海珀佘山 ,S,3,2,S N,3,0,2,55,19.2,0.9323,3.3901000000000003,88.2,299.0
兴国苑 ,S,3,2,S,3,1,2,36,19.2,0.6354,9.7268,113.09,1100.0
高境二村 ,S,2,1,S,2,0,2,47,19.2,0.8073,4.6191,79.67,368.0
永和家园 ,S,3,2,S N,3,1,1,66,19.2,1.0677,5.9259,110.87,657.0
建德花园玫瑰苑(公寓) ,S,2,2,S N,3,0,0,34,19.2,0.5312,5.7424,87.42,502.0
绿地启航城 ,S,3,2,S,0,1,0,16,19.2,0.25,2.5439000000000003,114.0,290.0
市光三村 ,S,2,1,SW,3,0,2,93,19.2,1.526,4.5424000000000015,57.9,263.0
象屿都城 ,S,3,1,S N,3,1,4,10,19.2,0.3021,4.0828,90.38,369.0
莘城公寓 ,S,2,2,S,3,1,3,21,19.2,0.4375,4.5778,107.04,490.0
金菊小区 ,S,2,1,S,2,0,2,19,19.2,0.3698,5.6819000000000015,58.96,335.0
长乐大厦(长宁) ,S,2,1,SW,1,1,2,15,19.2,0.3073,7.0764000000000005,76.31,540.0
丰舍西苑 ,S,2,1,S N,3,0,1,44,19.2,0.724,4.2469,70.17,298.0
柳营路1025弄 ,S,1,1,S,2,0,2,19,19.2,0.3698,5.9357000000000015,46.33,275.0
金沙雅苑(三期) ,S,2,1,S,3,1,0,8,19.2,0.125,7.180700000000001,84.95,610.0
新江湾时代花园 ,S,2,2,S,3,0,3,66,19.2,1.1406,6.5338,87.24,570.0
新凯一期 ,S,2,2,S,3,1,36,39,19.2,1.9219,3.3722000000000003,81.55,275.0
文怡花园 ,S,2,2,S,0,0,34,41,19.2,1.8802,2.5,74.0,185.0
海悦花园 ,S,2,2,S N,3,1,6,11,19.2,0.3906,8.3984,133.36,1120.0
化工小区(长宁) ,S,2,1,S,2,0,41,91,19.2,2.9167,5.8135,51.26,298.0
金龙花苑玫瑰园 ,S,2,1,S,2,0,6,55,19.2,1.0781,6.2868,49.31,310.0
仁恒森兰雅苑 ,S,2,2,S,3,1,35,74,19.2,2.4323,7.5790000000000015,93.68,710.0
明日星城 ,S,3,2,S,3,1,1,32,19.2,0.5365,8.4231,123.47,1040.0
海尚康庭 ,S,2,2,S N,1,0,25,128,19.2,2.9115,3.6658,73.11,268.0
徐汇馨苑 ,S,2,2,S,1,1,28,20,19.2,1.3333,9.3157,83.73,780.0
海德苑 ,S,3,2,S,0,1,0,3,19.2,0.0469,7.1211,147.45,1050.0
美丽星城 ,S,2,1,S,3,1,45,51,19.2,2.4375,3.8189,85.89,328.0
雪野二村 ,S,2,1,S,0,0,26,2,19.2,0.9792,6.4951,48.96,318.0
中房公寓 ,S,2,1,S N,0,1,33,33,19.2,1.7188,4.0254,74.03,298.0
崧泽华城佳福雅苑 ,S,2,2,S,2,0,46,66,19.2,2.7083,2.7501,78.18,215.0
万科城花新园 ,S,3,1,S N,3,0,21,23,19.2,1.125,6.6096,94.56,625.0
黄浦逸城 ,S,2,1,S,0,1,11,26,19.2,0.8073,8.6684,104.98,910.0
南新四村 ,S,2,1,S N,2,0,7,42,19.2,0.9115,4.3042,55.76,240.0
三林世博家园(新浦路199弄) ,S,2,2,S,0,1,37,96,19.2,2.849,4.4652,78.16,349.0
贝尚湾(公寓) ,S,1,2,S,3,1,4,26,19.2,0.5521,5.3795,66.55,358.0
兰花清苑 ,S,1,1,S,1,1,6,18,19.2,0.5,3.0329,52.92,160.5
园艺新村 ,S,2,1,S,2,0,7,30,19.2,0.724,4.9654,63.44,315.0
柳林公寓 ,S,2,2,SW,3,1,9,79,19.2,1.5625,5.0407,107.13,540.0
水语人家北苑 ,S,2,1,S,0,1,34,19,19.2,1.5365,3.2006,76.55,245.0
浦江馨都 ,S,1,1,S,0,1,29,57,19.2,1.9479,3.0500000000000003,60.0,183.0
新凯城银杏苑 ,S,2,1,S N,2,1,31,78,19.2,2.349,2.7545,72.61,200.0
名都城(公寓) ,S,2,2,S,3,1,0,20,19.2,0.3125,6.9855,106.65,745.0
锦绣天第花园 ,S,3,2,S N,3,0,0,5,19.2,0.0781,8.0091,132.35,1060.0
申城佳苑 ,S,1,1,S,0,0,32,64,19.2,2.1667,4.8939,60.28,295.0
上海绿城 ,S,3,2,S,3,1,7,18,19.2,0.5365,8.7783,125.31,1100.0
新凯城银杏苑 ,S,2,1,S,1,1,43,91,19.2,2.9896,2.799,70.74,198.0
杉林新月环林东路879弄 ,S,2,2,S,0,0,8,26,19.2,0.6979,5.2914,71.06,376.0
开鲁四村 ,S,2,1,S,2,0,36,47,19.2,2.0469,4.8717000000000015,60.76,296.0
金丰小区 ,S,1,1,S,2,0,3,16,19.2,0.3594,4.2245,46.16,195.0
徐汇世家花园 ,S,2,2,S,2,1,38,293,19.2,5.9635,8.0229,94.73,760.0
龙柏三村 ,S,2,2,S,0,0,31,34,19.2,1.6615,5.3022,68.84,365.0
新领地 ,S,2,1,S,3,1,50,110,19.2,3.5417,4.6213000000000015,94.13,435.0
融创滨江壹号院 ,S,3,2,S,3,1,23,23,19.2,1.1979,11.1258,167.0,1858.0
恒大小区 ,S,2,1,S N,2,0,25,21,19.2,1.2396,5.2316,66.52,348.0
盛大金磐 ,S,3,2,S,3,1,0,13,19.2,0.2031,15.0145,266.41,4000.0
锦沧公寓 ,S,2,1,S,3,1,2,12,19.2,0.2604,7.174600000000001,96.87,695.0
田林三村 ,S,2,1,S,2,0,41,48,19.2,2.2448,5.806100000000002,61.66,358.0
金地褐石苑 ,S,3,2,S,3,0,39,16,19.2,1.6719,3.8704,90.69,351.0
中海御景熙岸(公寓) ,S,3,2,S N,0,1,23,23,19.2,1.1979,5.3216,88.32,470.0
上海绿城 ,S,2,2,S,3,1,3,36,19.2,0.6719,8.4885,110.15,935.0
瑞和华苑北区 ,S,2,1,S N,2,1,32,20,19.2,1.4792,3.0741,81.0,249.0
望江苑 ,S,2,1,S,2,1,4,4,23.0,0.1739,9.0226,99.75,900.0
新泾五村 ,S,2,2,S,0,0,0,13,23.0,0.1696,5.2011,78.83,410.0
嘉和阳光城 ,S,3,2,S,3,1,1,11,22.0,0.1818,4.6698,134.91,630.0
长风二村风荷园 ,S,2,1,S N,3,0,5,14,21.0,0.3667,6.477,47.09,305.0
南杨花园 ,S,3,1,S,2,0,2,16,21.0,0.2952,5.4739,93.17,510.0
缘圆宝邸 ,S,2,2,S,0,1,2,26,20.0,0.46,4.5252,74.03,335.0
宝山十村 ,S,3,2,SE,2,0,4,2,19.0,0.1789,4.2339,98.02,415.0
玉兰二村 ,S,2,1,S N,3,0,2,8,16.0,0.2375,2.8847,78.0,225.0
平和里 ,S,2,1,S,2,0,2,2,16.0,0.125,10.5682,80.43,850.0
虹桥城市花园(公寓) ,S,2,2,S,3,1,5,13,15.0,0.4933,8.1424,99.48,810.0
中海御景熙岸(公寓) ,S,4,2,S N,0,1,3,16,15.0,0.46,4.4,150.0,660.0
宝山二村 ,S,2,1,S,3,0,5,8,14.0,0.4214,3.9783,75.41,300.0
大上海紫金城 ,S,2,2,S N,3,0,2,10,14.0,0.3143,6.9683,90.41,630.0
保利星海屿 ,S,3,2,S N,3,1,5,30,14.0,0.8929,4.0509,93.56,379.0
达安大厦 ,S,3,2,S,3,1,2,11,14.0,0.3357,6.1031,144.19,880.0
金地格林世界(城市公馆) ,S,2,2,S,3,1,0,8,13.0,0.1846,4.0864,85.65,350.0
上海春城 ,S,2,2,S,3,1,2,9,11.0,0.3727,6.0013000000000005,99.98,600.0
金桥新村一街坊 ,S,2,1,S,3,0,3,22,10.0,0.87,4.6478,53.79,250.0
中环和润苑 ,S,2,1,S N,0,1,5,11,10.0,0.68,6.4243000000000015,68.49,440.0
静安新城五区 ,S,2,1,S,2,0,3,2,9.0,0.3,5.965,66.22,395.0
香梅花园(二期) ,S,3,2,S,3,1,1,6,9.0,0.2778,7.9679,156.88,1250.0
新宜小区 ,S,1,1,S,3,0,2,10,8.0,0.55,4.8321000000000005,41.39,200.0
马陆清水湾 ,S,2,2,S,3,1,1,6,8.0,0.3125,3.4273,91.91,315.0
桃林小区 ,S,2,2,S,3,0,2,3,7.0,0.3286,9.2819,81.88,760.0
浦江世博家园九街坊 ,S,1,1,S,2,0,2,46,19.2,0.7917,4.375,56.0,245.0
盛源花园 ,S,1,1,S,2,0,1,11,19.2,0.2083,4.4202,57.69,255.0
罗阳七村(华宝小区) ,S,1,1,S,2,0,1,9,19.2,0.1771,4.7902000000000005,40.5,194.0
远景佳苑二期 ,S,2,2,S N,3,1,22,39,19.2,1.4115,5.8004000000000016,98.27,570.0
上海滩新昌城 ,S,3,2,SE,3,1,0,237,19.2,3.7031,9.5854,137.71,1320.0
鸿力公寓 ,S,2,2,S,3,1,0,20,19.2,0.3125,8.4603,106.38,900.0
万科假日风景(公寓) ,S,2,2,S,3,0,0,71,19.2,1.1094,6.0785,91.8,558.0
秀枫翠谷 ,S,3,2,S,3,0,0,73,19.2,1.1406,6.0527000000000015,95.0,575.0
东沙小区 ,S,2,1,E,2,1,0,35,19.2,0.5469,6.9961,68.61,480.0
爱家亚洲花园 ,S,3,2,S,3,1,0,67,19.2,1.0469,6.8072,123.4,840.0
中友嘉园 ,S,3,2,S,3,1,5,130,19.2,2.2135,6.5082,119.85,780.0
东苑利景花苑 ,S,3,2,S N,3,0,8,80,19.2,1.5417,6.0117,106.46,640.0
锦绣江南(一期) ,S,3,2,S,3,1,8,40,19.2,0.9167,6.4952000000000005,118.55,770.0
大上海国际花园十六区 ,S,2,2,S,3,1,6,18,19.2,0.5,6.806,105.79,720.0
市政馨苑 ,S,3,2,S N,2,0,2,46,19.2,0.7917,5.3158,126.04,670.0
盈中新村 ,S,3,1,S,3,0,1,54,19.2,0.8802,2.8991,55.19,160.0
保利艾庐 ,S,3,2,S,3,0,5,100,19.2,1.7448,4.1763,86.68,362.0
江临天下 ,S,3,2,SE,3,1,7,57,19.2,1.1458,9.234,135.37,1250.0
世茂滨江花园 ,S,2,2,W,3,1,6,30,19.2,0.6875,9.8379,147.39,1450.0
海德名园(公寓) ,S,3,2,S,3,0,5,94,19.2,1.651,3.3813,130.13,440.0
名江七星城 ,S,3,2,S,3,1,9,67,19.2,1.375,7.6664,163.05,1250.0
市光一村 ,S,2,1,S,3,0,9,150,19.2,2.6719,4.9351,57.75,285.0
弘辉名苑 ,S,3,2,NW N NE,3,1,5,414,19.2,6.651,6.9938,140.84,985.0
蓝色港湾(公寓) ,S,2,2,S,3,0,8,161,19.2,2.8073,5.7884,86.38,500.0
金汇花园四街坊 ,S,2,2,S,3,1,6,67,19.2,1.2656,5.5657000000000005,98.82,550.0
唐城公寓 ,S,4,2,S,3,1,8,148,19.2,2.6042,5.6902,184.53,1050.0
新虹桥雅苑 ,S,1,2,S,3,1,0,46,19.2,0.7188,6.2148,60.34,375.0
亭汇花苑 ,S,2,2,S,3,0,8,88,19.2,1.6667,4.0593,91.15,370.0
正阳世纪星城(绅鸿苑) ,S,3,2,S,3,0,8,121,19.2,2.1823,2.4716,121.3,299.8
大众公寓 ,S,2,2,S,3,1,6,66,19.2,1.25,5.876,101.26,595.0
达安锦园 ,S,2,2,S,3,1,6,162,19.2,2.75,9.7457,107.74,1050.0
海江二村 ,S,1,1,S,2,0,5,54,19.2,1.026,3.8304,36.55,140.0
龙柏公寓 ,S,3,2,S,2,0,5,126,19.2,2.151,4.9668,130.87,650.0
控江路1455弄 ,S,4,2,S,0,0,0,215,19.2,3.3594,5.8654,107.41,630.0
金杨新村九街坊 ,S,2,1,S,2,0,7,33,19.2,0.7708,5.2467000000000015,60.61,318.0
新南家园 ,S,2,2,S,3,0,9,126,19.2,2.2969,2.5854,87.03,225.0
仙都绿苑 ,S,1,1,N,3,1,3,62,19.2,1.0781,4.7611,54.61,260.0
金轩大邸 ,S,3,2,S,3,1,4,43,19.2,0.8177,6.7064,146.13,980.0
解放新村 ,S,1,1,S,2,0,2,55,19.2,0.9323,2.6761,35.5,
宝林一村 ,S,1,1,S,2,1,3,22,19.2,0.4531,4.2693,59.73,255.0
杨镇新村 ,S,2,2,S,2,0,10,135,19.2,2.474,4.0308,71.45,288.0
希都公寓 ,S,1,1,S,0,0,5,13,19.2,0.3854,2.8123,42.67,120.0
海派青城 ,S,1,1,S,1,1,4,25,19.2,0.5365,3.3535000000000004,44.73,150.0
合生高尔夫公寓 ,S,2,2,S N,3,1,8,107,19.2,1.9635,8.3123,95.04,790.0
大华锦绣华城(十六街区)(公寓) ,S,2,2,S,3,1,8,97,19.2,1.8073,6.8718,97.5,670.0
南茶园 ,S,1,1,S,0,0,2,38,19.2,0.6667,6.6118000000000015,46.13,305.0
佳龙花园 ,S,2,2,S N,3,1,7,148,19.2,2.5677,7.6216,90.27,688.0
浦江世博家园六街坊 ,S,3,2,S,2,1,7,80,19.2,1.5052,4.2829000000000015,120.48,516.0
苏堤春晓名苑 ,S,2,2,S,3,1,10,53,19.2,1.1927,7.749300000000002,110.72,858.0
芙蓉花苑 ,S,2,2,S,3,0,6,118,19.2,2.0625,7.3722,88.17,650.0
恒阳花苑 ,S,2,1,S,3,1,8,145,19.2,2.5573,7.4075000000000015,66.15,490.0
月厦新天地 ,S,2,1,S,0,0,1,95,19.2,1.5208,2.6816,68.99,185.0
罗山七村 ,S,2,2,S,2,0,6,66,19.2,1.25,5.0954000000000015,65.55,334.0
佘山家园 ,S,2,2,S N,1,0,0,75,19.2,1.1719,2.6554,94.15,250.0
芷江中路493弄 ,S,2,1,E,3,0,0,57,19.2,0.8906,6.2922,44.5,280.0
森林公馆 ,S,2,1,S,3,1,7,56,19.2,1.1302,4.6008,88.03,405.0
曹杨三村(兰岭园) ,S,2,1,S,2,0,6,42,19.2,0.875,5.3722,51.19,275.0
贝港二区 ,S,2,1,S,3,0,1,87,19.2,1.3958,1.9768,86.0,170.0
华盛大公馆 ,S,3,2,S N,3,1,7,78,19.2,1.474,8.943900000000003,158.21,1415.0
联富假日公寓 ,S,2,1,S,2,1,8,72,19.2,1.4167,8.1944,69.56,570.0
金沙雅苑(四期) ,S,3,2,S N,3,1,6,49,19.2,0.9844,6.6814,127.22,850.0
四方新城 ,S,2,2,SW W,3,1,24,90,19.2,2.2812,9.4842,112.82,1070.0
惠南一方新城 ,S,1,1,S,3,1,2,7,19.2,0.1823,3.0852,65.15,201.0
月厦新天地 ,S,1,1,S,1,0,5,105,19.2,1.8229,2.6231,49.56,130.0
香山新村东北街坊 ,S,2,1,S,0,0,2,33,19.2,0.5885,5.1904,63.58,330.0
绿地时代嘉苑 ,S,2,2,S,0,0,1,8,19.2,0.1615,2.2609,84.04,190.0
中华小区 ,S,1,0,S,3,0,0,30,19.2,0.4688,6.6129999999999995,34.78,230.0
锦绣逸庭(公寓) ,S,2,1,S,0,0,0,4,19.2,0.0625,5.327000000000001,88.23,470.0
贝尚湾(公寓) ,S,3,2,S,3,1,5,27,19.2,0.6042,5.3604,117.53,630.0
正阳世纪星城英伦风情 ,S,3,2,S N,3,1,6,20,19.2,0.5312,2.8243,141.63,400.0
爱乐大厦 ,S,3,2,S,3,1,8,57,19.2,1.1823,5.9187,116.58,690.0
恒盛苑 ,S,3,2,S,3,1,20,51,19.2,1.526,6.9252,140.07,970.0
中铁逸都 ,S,2,1,S,0,1,5,70,19.2,1.276,3.3778,69.87,236.0
森林公馆 ,S,2,2,S,3,1,11,44,19.2,1.0885,4.3736000000000015,88.03,385.0
瑞和新苑浦涛路399弄 ,S,2,1,S,3,1,8,48,19.2,1.0417,3.2499,73.85,240.0
望景苑 ,S,2,2,S,3,1,19,65,19.2,1.7083,6.5081000000000016,92.04,599.0
万科金色城市 ,S,4,2,S,3,1,5,96,19.2,1.6823,7.815200000000001,119.0,930.0
大唐盛世花园 ,S,3,2,S,3,1,8,49,19.2,1.0573,9.0601,153.42,1390.0
梅岭新村 ,S,2,1,S,2,0,9,27,19.2,0.75,5.6163,65.88,370.0
金桥瑞仕花园 ,S,2,2,S,3,1,8,68,19.2,1.3542,9.5446,115.04,1098.0
上海大花园 ,S,3,2,S N,3,1,5,57,19.2,1.0729,6.7706,137.36,930.0
凯旋公寓 ,S,3,2,S N,3,1,21,72,19.2,1.8906,6.6723,119.6,798.0
大上海城市花园 ,S,2,2,S,3,1,4,22,19.2,0.4896,9.1014,95.59,870.0
康桥宝邸 ,S,2,2,S,3,1,5,134,19.2,2.276,3.7993,83.7,318.0
中星海上名豪苑(一期) ,S,2,1,S N,3,1,7,42,19.2,0.9115,4.5831,89.46,410.0
尚浦名邸 ,S,3,2,S,3,1,6,37,19.2,0.7969,8.061300000000001,196.0,1580.0
卓悦居 ,S,2,2,S,3,1,9,92,19.2,1.7656,10.0057,88.75,888.0
大唐盛世花园 ,S,2,2,S,3,1,7,19,19.2,0.5521,10.8235,110.87,1200.0
吉祥苑 ,S,3,2,S,2,1,6,71,19.2,1.3281,5.7007,150.86,860.0
新城金郡 ,S,2,1,S,3,1,9,43,19.2,1.0,3.7951,83.53,317.0
星河世纪城 ,S,2,2,S,3,0,6,142,19.2,2.4375,5.9951,93.41,560.0
万达广场(松江) ,S,1,1,S,3,1,10,23,19.2,0.724,2.0753,53.97,112.0
星风花苑 ,S,2,1,S N,2,0,10,73,19.2,1.5052,6.1315,70.13,430.0
海逸公寓 ,S,2,2,S,3,1,10,48,19.2,1.1146,8.5934,91.35,785.0
陆家嘴花园(二期) ,S,3,2,S,3,1,11,27,19.2,0.8229,11.4117,148.97,1700.0
新塘桥生活广场 ,S,3,2,S N,1,1,16,204,19.2,3.7708,5.0403,162.69,820.0
华润中央公园(浩翔路98弄) ,S,3,2,S N,3,0,22,58,19.2,1.7083,4.8063,129.0,620.0
中凯城市之光(静安) ,S,4,2,S,2,1,6,95,19.2,1.7031,11.683,162.63,1900.0
盛世年华 ,S,3,2,S,0,1,12,24,19.2,0.8125,10.9409,135.73,1485.0
瞿西新村 ,S,1,0,S,3,0,22,44,19.2,1.4896,7.7280000000000015,32.35,250.0
合景叠翠峰苑 ,S,3,2,S,3,1,18,70,19.2,1.75,3.0985,89.4,277.0
中远两湾城 ,S,3,2,S N,3,1,6,26,19.2,0.625,6.7345000000000015,142.55,960.0
滨江雅苑 ,S,2,2,S,0,0,10,186,19.2,3.2708,5.3722,92.7,498.0
徐汇馨苑 ,S,3,2,S,3,1,17,58,19.2,1.526,9.1089,106.49,970.0
浦江世博家园八街坊 ,S,2,2,S N,0,1,19,9,19.2,0.8333,4.6899000000000015,78.68,369.0
中信泰富又一城 ,S,3,2,S,3,1,27,28,19.2,1.4219,3.7986,139.0,528.0
永和家园 ,S,2,2,S,3,1,14,16,19.2,0.7604,6.0695000000000014,95.56,580.0
