attention,url,unit_price,region,house_info,visited,publishday,total_price 
98,,51906,广裕小区 , | 2室1厅 | 76.1平米 | 南 | 精装 | 无电梯,2,,395
115,,42554,思浦小区 , | 1室1厅 | 44.65平米 | 南 | 精装 | 无电梯,7,,190
45,,73165,静安城 , | 3室2厅 | 114.81平米 | 南 | 精装 | 有电梯,1,,840
64,,71584,中环明珠 , | 2室2厅 | 92.2平米 | 南 | 精装 | 有电梯,8,,660
61,,39285,景江苑B区 , | 2室2厅 | 74.33平米 | 东 西 | 精装 | 无电梯,1,,292
93,,49653,士韵家园 , | 2室2厅 | 80.56平米 | 南 北 | 精装,3,,400
7,,86434,创世纪花园 , | 3室2厅 | 133.05平米 | 南 | 简装 | 有电梯,22,,1150
29,,55915,塘桥小区 , | 1室1厅 | 40.24平米 | 南 | 精装 | 无电梯,10,,225
145,,29866,金硕河畔景园西区 , | 2室2厅 | 71.99平米 | 南 北 | 毛坯 | 无电梯,40,,215
557,,67894,千鹤小区 , | 2室1厅 | 78.8平米 | 南 | 精装 | 有电梯,52,,535
167,,77830,中福花苑 , | 1室1厅 | 44.97平米 | 南 | 简装 | 有电梯,29,,350
32,,32708,协泰中心 , | 2室1厅 | 119.24平米 | 南 | 简装 | 有电梯,1,,390
57,,68635,绿地海怡公寓 , | 1室1厅 | 59.3平米 | 东南 | 精装 | 有电梯,30,,407
11,,69845,名都城(公寓) , | 4室2厅 | 154.63平米 | 南 | 精装 | 有电梯,25,,1080
5,,113857,仁恒滨江园 , | 2室2厅 | 118.57平米 | 南 | 简装 | 有电梯,9,,1350
40,,41167,水岸秀苑 , | 2室2厅 | 74.09平米 | 南 北 | 其他 | 无电梯,32,,305
11,,19136,临港海滨国际花园 , | 1室1厅 | 78.39平米 | 南 | 精装 | 无电梯,0,,150
26,,58580,安源小区 , | 3室1厅 | 93.89平米 | 南 北 | 简装 | 有电梯,20,,550
88,,52797,中环一号(五期) , | 3室2厅 | 102.28平米 | 南 北 | 毛坯 | 有电梯,33,,540
30,,47999,金杨新村三街坊 , | 1室1厅 | 42.71平米 | 南 | 毛坯 | 有电梯,33,,205
51,,106639,尚汇豪庭 , | 2室2厅 | 95.65平米 | 南 | 精装 | 有电梯,41,,1020
40,,37565,绿地新江桥城 , | 2室2厅 | 77.2平米 | 南 北 | 其他 | 有电梯,34,,290
50,,25080,紫荆二村 , | 3室1厅 | 96.89平米 | 南 北 | 精装 | 无电梯,21,,243
33,,93080,大同花园北区 , | 1室2厅 | 74.13平米 | 南 | 精装 | 有电梯,20,15,690
27,,75899,太阳都市花园 , | 2室2厅 | 123.85平米 | 南 | 精装 | 有电梯,5,15,940
6,,59069,蓬莱花苑 , | 3室3厅 | 194.69平米 | 东 | 精装 | 有电梯,0,15,1150
26,,41517,好世皇马苑 , | 2室2厅 | 80.69平米 | 南 | 精装 | 有电梯,1,13,335
10,,92605,仁恒河滨城 , | 3室2厅 | 150.1平米 | 南 | 精装 | 有电梯,1,12,1390
7,,119138,财富海景花园 , | 2室2厅 | 184.66平米 | 西南 | 精装 | 有电梯,2,11,2200
9,,25753,万寿新村(青浦) , | 2室2厅 | 80.77平米 | 南 | 精装 | 无电梯,3,10,208
9,,67137,晟业佳苑 , | 2室1厅 | 90.86平米 | 南 | 其他 | 无电梯,2,9,610
92,,80922,望江苑 , | 3室2厅 | 154.47平米 | 南 | 精装 | 有电梯,8,,1250
12,,82143,上海未来 , | 3室2厅 | 140平米 | 南 | 精装 | 有电梯,3,,1150
33,,35229,君莲新城广润苑 , | 2室2厅 | 84.59平米 | 南 | 毛坯 | 有电梯,6,,298
30,,41963,万科城市花园 , | 3室2厅 | 169.2平米 | 南 | 精装 | 无电梯,1,,710
30,,28639,浩泽家园 , | 2室2厅 | 94.28平米 | 南 | 精装 | 无电梯,1,,270
24,,53787,管弄四街坊 , | 1室1厅 | 42.39平米 | 东南 | 简装 | 无电梯,10,,228
86,,96184,浦东星河湾 , | 3室2厅 | 226.65平米 | 南 | 精装 | 有电梯,2,,2180
6,,38701,周东二村 , | 3室1厅 | 78.81平米 | 南 | 简装 | 无电梯,0,,305
202,,33803,康桥干部村 , | 2室1厅 | 71平米 | 南 | 简装 | 无电梯,1,,240
79,,107982,万科翡翠滨江(一期) , | 4室2厅 | 213平米 | 南 | 精装 | 有电梯,3,,2300
85,,65681,荣丰花园 , | 2室2厅 | 78.41平米 | 南 | 精装 | 无电梯,3,,515
108,,88288,淮海晶华苑 , | 5室2厅 | 407.76平米 | 暂无数据 | 精装 | 有电梯,1,,3600
45,,58824,大桥小区 , | 2室1厅 | 66.3平米 | 南 | 简装 | 无电梯,4,,390
67,,87975,浦东世纪花园(公寓) , | 4室2厅 | 224.61平米 | 南 | 其他 | 有电梯,25,,1976
28,,53521,金汇华光城 , | 3室2厅 | 152.84平米 | 南 | 精装 | 有电梯,4,,818
37,,68955,皇都花园(公寓) , | 4室2厅 | 181.28平米 | 南 | 其他 | 有电梯,2,,1250
69,,156193,海珀旭晖 , | 4室2厅 | 274.02平米 | 南 | 精装 | 有电梯,4,,4280
52,,45005,绿庭尚城 , | 4室2厅 | 123.32平米 | 南 | 其他 | 有电梯,6,,555
157,,47609,金汇花园四街坊 , | 2室2厅 | 87.17平米 | 南 | 其他 | 有电梯,11,,415
130,,63110,阳城贵都 , | 2室2厅 | 97.45平米 | 南 北 | 精装 | 有电梯,6,,615
36,,60651,栖山小区 , | 2室1厅 | 54.08平米 | 南 | 其他 | 无电梯,3,,328
74,,32091,富力桃园(公寓) , | 4室2厅 | 130.88平米 | 南 | 其他 | 有电梯,5,,420
72,,97778,绿地海珀玉晖 , | 3室2厅 | 135平米 | 南 | 精装 | 有电梯,4,,1320
62,,72454,世茂湖滨花园(公寓) , | 3室2厅 | 213.93平米 | 南 | 精装 | 有电梯,22,,1550
45,,95882,陆家嘴锦绣前城 , | 3室2厅 | 122.86平米 | 南 | 精装 | 有电梯,3,,1178
58,,69740,摩登堂 , | 3室2厅 | 91.77平米 | 南 | 精装 | 有电梯,8,,640
12,,75237,圣马丽诺桥语 , | 4室2厅 | 342.92平米 | 南 | 精装 | 无电梯,13,,2580
50,,59437,嘉茵苑 , | 2室2厅 | 102.63平米 | 南 | 简装 | 无电梯,3,,610
113,,33981,汇颂南苑 , | 2室2厅 | 72.1平米 | 南 北 | 精装 | 无电梯,13,,245
127,,44208,春港丽园(公寓) , | 2室2厅 | 76.91平米 | 南 | 精装 | 无电梯,14,,340
5,,64660,名都城(公寓) , | 3室2厅 | 167.03平米 | 西南 | 精装 | 有电梯,14,23,1080
136,,40761,象屿品城 , | 3室2厅 | 92平米 | 南 北 | 精装,8,,375
227,,44638,玉兰清苑 , | 2室1厅 | 69平米 | 南 | 毛坯,9,,308
32,,53959,大华公园世家康华苑 , | 2室2厅 | 85.25平米 | 南 北 | 精装 | 无电梯,10,30,460
5,,58802,大华颐和华城(公寓) , | 2室2厅 | 105.44平米 | 南 | 精装 | 有电梯,6,30,620
72,,105639,汇峰鼎园 , | 3室2厅 | 140.1平米 | 南 北 | 精装 | 有电梯,8,,1480
99,,55565,阳城书院 , | 3室2厅 | 131.38平米 | 南 | 简装 | 有电梯,6,,730
204,,60725,阳城花园 , | 2室2厅 | 87.28平米 | 南 | 精装 | 无电梯,10,,530
148,,159998,财富海景花园 , | 3室2厅 | 379.88平米 | 南 | 毛坯 | 有电梯,11,,6078
100,,107035,华润外滩九里 , | 4室2厅 | 270.94平米 | 南 | 精装 | 有电梯,9,,2900
193,,57741,远景佳苑一期 , | 3室2厅 | 96.12平米 | 南 | 简装 | 无电梯,11,,555
25,,66475,陆家嘴新景园 , | 3室2厅 | 145.92平米 | 南 | 简装 | 无电梯,2,,970
78,,23326,解放新村 , | 2室1厅 | 53.59平米 | 南 | 简装 | 无电梯,12,,125
71,,17491,绿地香颂(奉贤)(公寓) , | 2室1厅 | 62.89平米 | 南 | 精装 | 有电梯,13,,110
29,,30854,新凯城钟秀苑 , | 2室1厅 | 72.6平米 | 暂无数据 | 精装 | 有电梯,16,,224
48,,41572,心圆东苑 , | 2室2厅 | 74.57平米 | 暂无数据 | 毛坯 | 有电梯,11,,310
16,,47134,万里真金苑 , | 3室2厅 | 157平米 | 东南 | 精装 | 有电梯,1,,740
228,,48812,控江五村 , | 2室2厅 | 94.65平米 | 南 | 其他 | 无电梯,12,,462
69,,113862,雁荡大厦 , | 2室2厅 | 101平米 | 南 西 | 精装 | 有电梯,2,,1150
12,,54030,金杨二街坊 , | 1室1厅 | 43.68平米 | 南 | 其他 | 无电梯,15,,236
56,,47321,芳华路253弄 , | 2室1厅 | 75.02平米 | 南 | 简装 | 无电梯,11,,355
288,,61815,同济融创玫瑰公馆 , | 2室1厅 | 78.46平米 | 南 | 其他 | 有电梯,13,,485
36,,92753,潍坊六村 , | 2室1厅 | 46.36平米 | 南 | 精装 | 无电梯,13,,430
50,,72330,春申景城湖畔林语 , | 3室2厅 | 123.74平米 | 南 北 | 精装 | 有电梯,11,,895
63,,39133,宝虹水岸景苑 , | 2室2厅 | 77.94平米 | 南 | 毛坯 | 有电梯,11,,305
86,,69652,东安四村 , | 1室1厅 | 36.18平米 | 南 | 毛坯 | 无电梯,11,,252
60,,57890,东方悦居 , | 1室1厅 | 53.55平米 | 南 北 | 毛坯 | 无电梯,12,,310
58,,18589,江海新村 , | 2室2厅 | 85平米 | 南 | 精装 | 无电梯,17,,158
21,,53530,万荣小区 , | 2室1厅 | 55.11平米 | 南 | 简装 | 无电梯,16,,295
24,,56986,齐二小区 , | 1室1厅 | 40.01平米 | 南 | 简装 | 无电梯,7,,228
171,,48824,昌七小区 , | 1室1厅 | 45.06平米 | 南 | 其他 | 无电梯,13,,220
93,,60330,淞虹苑 , | 2室1厅 | 74.59平米 | 南 | 简装 | 无电梯,14,,450
32,,70851,宛平南路431弄 , | 2室1厅 | 59.28平米 | 南 | 简装 | 无电梯,10,,420
32,,36673,源枫景苑 , | 2室2厅 | 95.44平米 | 南 | 其他,3,,350
74,,65360,文化名园 , | 2室1厅 | 59.67平米 | 南 | 简装 | 无电梯,11,,390
41,,47620,新村路285弄 , | 1室0厅 | 34.23平米 | 南 | 简装 | 无电梯,18,,163
44,,32586,东都小区 , | 1室1厅 | 52.17平米 | 南 | 简装 | 无电梯,12,,170
128,,82427,西凌新邨 , | 1室0厅 | 30.33平米 | 南 | 简装 | 有电梯,15,,250
3,,56331,世界路117弄 , | 1室1厅 | 55.92平米 | 南 | 精装 | 无电梯,0,,315
111,,38221,淞南七村 , | 1室1厅 | 49.45平米 | 南 | 简装 | 无电梯,17,,189
127,,68228,嘉利明珠城 , | 2室2厅 | 85.01平米 | 南 | 精装 | 有电梯,32,,580
162,,49692,万科朗润园 , | 3室2厅 | 129.8平米 | 南 | 精装 | 无电梯,11,,645
96,,83511,瑞虹新城(三期) , | 2室2厅 | 103.58平米 | 南 | 精装 | 有电梯,36,,865
9,,68943,新安小区 , | 2室2厅 | 74.7平米 | 南 | 简装 | 无电梯,10,,515
71,,44309,森林公馆 , | 2室2厅 | 86.89平米 | 南 北 | 精装 | 有电梯,30,,385
92,,69838,东珂花苑 , | 3室2厅 | 143.19平米 | 南 北 | 精装 | 有电梯,27,,1000
34,,93946,汇龙新城 , | 3室2厅 | 145.83平米 | 南 | 简装 | 有电梯,7,,1370
54,,58114,市政馨苑 , | 2室1厅 | 75.37平米 | 南 北 | 其他 | 无电梯,4,,438
33,,39207,香逸湾 , | 3室2厅 | 89.27平米 | 南 北 | 精装 | 有电梯,9,,350
7,,90323,盈标花园 , | 4室2厅 | 186平米 | 南 | 精装 | 无电梯,4,,1680
6,,79772,荣城花苑 , | 5室2厅 | 173.62平米 | 南 | 其他 | 有电梯,1,,1385
15,,52991,龙居大厦 , | 3室2厅 | 121.72平米 | 南 | 其他 | 有电梯,3,,645
12,,84480,浦江茗园 , | 3室2厅 | 130.09平米 | 南 | 其他 | 有电梯,3,,1099
6,,63462,金大元御珑公馆(公寓) , | 4室2厅 | 260平米 | 南 | 精装 | 有电梯,2,28,1650
20,,86708,联洋花园(一期) , | 3室2厅 | 132.63平米 | 南 | 精装 | 有电梯,3,27,1150
16,,84567,东方知音苑 , | 3室2厅 | 99.33平米 | 南 北 | 其他 | 有电梯,4,26,840
34,,40335,好世皇马苑 , | 3室2厅 | 140.08平米 | 南 北 | 其他 | 有电梯,2,23,565
4,,66637,三花现代城(三期金兰苑) , | 2室2厅 | 87.79平米 | 南 | 精装 | 有电梯,2,23,585
15,,166241,翠湖天地隽荟 , | 5室2厅 | 391平米 | 南 北 | 精装 | 有电梯,2,23,6500
43,,31399,中惠广场 , | 1室1厅 | 52.55平米 | 南 | 简装 | 有电梯,0,17,165
66,,48935,三九大厦 , | 2室1厅 | 98.09平米 | 西南 | 精装 | 有电梯,3,,480
31,,37637,绿洲香岛花园 , | 3室2厅 | 151.45平米 | 南 北 | 精装 | 有电梯,3,,570
39,,33371,中大九里德(公寓) , | 2室1厅 | 89.9平米 | 南 | 毛坯 | 有电梯,23,16,300
66,,93979,东泰花苑 , | 3室2厅 | 143.65平米 | 南 | 精装 | 有电梯,2,,1350
76,,76394,西凌新邨 , | 3室2厅 | 92.94平米 | 南 | 简装 | 有电梯,0,,710
55,,30928,东渡青筑 , | 3室1厅 | 97平米 | 南 | 简装 | 有电梯,0,,300
53,,46224,幸福小镇(公寓) , | 4室2厅 | 157.93平米 | 东 南 北 | 精装 | 无电梯,1,,730
70,,63223,东兰雅苑 , | 3室2厅 | 120.21平米 | 南 | 精装 | 无电梯,3,,760
61,,54902,中环家园 , | 4室2厅 | 165.75平米 | 暂无数据 | 精装 | 无电梯,3,,910
73,,87177,崮山小区一街坊 , | 2室1厅 | 61.37平米 | 南 | 简装 | 无电梯,26,,535
181,,69431,镇宁路545弄 , | 3室1厅 | 96.5平米 | 南 | 精装 | 无电梯,3,,670
66,,57143,三泉家园 , | 2室2厅 | 91平米 | 南 北 | 简装 | 无电梯,6,,520
47,,26406,海馨苑 , | 1室1厅 | 58.7平米 | 南 | 简装 | 有电梯,3,,155
84,,43439,万馨佳园 , | 1室2厅 | 54.79平米 | 南 | 精装 | 无电梯,5,,238
54,,26779,高昌路105弄 , | 3室1厅 | 100.08平米 | 南 | 简装 | 无电梯,0,,268
106,,27056,昆阳小区 , | 2室1厅 | 56.92平米 | 南 | 简装 | 无电梯,3,,154
105,,51000,双秀北园 , | 5室3厅 | 100平米 | 暂无数据 | 精装 | 无电梯,2,,510
58,,23608,巨龙台湾城 , | 2室2厅 | 84.72平米 | 南 | 简装 | 无电梯,1,,200
91,,81896,红旗教师公寓 , | 2室2厅 | 91.58平米 | 南 北 | 精装 | 有电梯,2,,750
89,,56275,半岛花园 , | 6室3厅 | 330.17平米 | 南 | 简装 | 有电梯,3,,1858
66,,60930,三佳花苑 , | 2室1厅 | 65.65平米 | 南 | 其他 | 无电梯,1,,400
118,,77850,宝华城市花园 , | 5室2厅 | 161.85平米 | 南 北 | 精装 | 有电梯,4,,1260
16,,41461,航华二村二街坊 , | 2室2厅 | 76.7平米 | 南 | 简装 | 无电梯,25,,318
20,,62134,金燕家苑 , | 2室2厅 | 86.91平米 | 南 | 精装 | 无电梯,6,,540
13,,56426,龙柏三村 , | 2室1厅 | 70.89平米 | 南 | 其他 | 无电梯,26,,400
262,,47951,绿川新苑 , | 1室1厅 | 50.26平米 | 南 | 精装 | 无电梯,2,,241
52,,33904,保利湖畔阳光苑 , | 3室2厅 | 141.58平米 | 南 北 | 毛坯 | 有电梯,1,,480
98,,49972,兆丰大厦 , | 3室3厅 | 157.89平米 | 西北 东南 | 简装 | 有电梯,0,,789
77,,70693,和平花苑 , | 2室2厅 | 90.25平米 | 西北 | 其他 | 有电梯,1,,638
80,,71389,北平家园 , | 2室1厅 | 89.65平米 | 南 北 | 精装 | 有电梯,3,,640
60,,48390,招商虹桥华府 , | 2室2厅 | 81.63平米 | 南 | 精装 | 有电梯,0,,395
64,,31276,澳丽映象 , | 2室1厅 | 86.33平米 | 南 | 精装 | 有电梯,1,,270
38,,35843,海尚康庭 , | 2室2厅 | 72.54平米 | 南 北 | 精装 | 有电梯,2,,260
29,,99383,爱文坊 , | 2室1厅 | 51.82平米 | 南 北 | 精装 | 无电梯,24,,515
146,,64391,蔚蓝城市花园 , | 3室2厅 | 113.37平米 | 南 | 精装 | 有电梯,0,,730
60,,57629,金桥新城 , | 2室2厅 | 91.1平米 | 南 | 简装 | 无电梯,21,,525
344,,27953,新城悠活城 , | 2室2厅 | 87.65平米 | 南 | 精装 | 有电梯,21,,245
46,,39852,绿庭尚城 , | 1室2厅 | 70.26平米 | 南 | 其他 | 有电梯,24,,280
60,,109062,茂龄别墅(公房) , | 3室1厅 | 62.35平米 | 南 | 简装 | 无电梯,21,,680
213,,89261,中福花苑 , | 1室2厅 | 42.46平米 | 北 | 精装 | 有电梯,24,,379
196,,73777,锦绣家园 , | 2室2厅 | 100.98平米 | 西南 西 | 精装 | 有电梯,22,,745
129,,36308,世博家园十一街坊 , | 2室2厅 | 77.12平米 | 南 | 精装 | 无电梯,28,,280
65,,96370,中福花苑 , | 1室2厅 | 44.62平米 | 东南 | 简装 | 有电梯,22,,430
11,,42063,金祥坊 , | 1室1厅 | 47.31平米 | 南 北 | 简装 | 无电梯,25,,199
25,,67079,牡丹路186弄 , | 2室2厅 | 66.34平米 | 南 | 其他 | 无电梯,24,,445
21,,52308,荣和怡景园 , | 2室1厅 | 65平米 | 南 | 精装,8,,340
45,,35697,新凯一期 , | 2室2厅 | 78.16平米 | 南 北 | 精装 | 无电梯,7,18,279
20,,32074,天和湖滨家园(公寓) , | 2室1厅 | 73.27平米 | 南 | 精装 | 有电梯,6,17,235
5,,66446,春申景城湖畔林语 , | 2室2厅 | 93.31平米 | 南 | 精装 | 有电梯,7,16,620
16,,54442,上南三村 , | 1室1厅 | 34.9平米 | 南 | 简装 | 无电梯,6,14,190
102,,42936,新陈路428弄 , | 3室1厅 | 100.15平米 | 南 | 简装 | 无电梯,7,,430
84,,56198,馨宁公寓 , | 2室1厅 | 62.28平米 | 南 | 精装 | 有电梯,10,,350
39,,58547,沪太家具大厦 , | 2室1厅 | 74.3平米 | 南 | 其他 | 有电梯,8,,435
202,,35692,共富一村 , | 3室2厅 | 110.11平米 | 南 | 简装 | 无电梯,7,,393
140,,31591,薇馨家园 , | 2室1厅 | 78.82平米 | 南 | 简装 | 无电梯,6,,249
82,,72067,锦杨苑 , | 2室1厅 | 78.4平米 | 南 | 精装 | 无电梯,6,,565
158,,153833,翠湖天地雅苑 , | 2室2厅 | 116.36平米 | 南 | 精装 | 有电梯,11,,1790
59,,34577,海江二村 , | 1室1厅 | 40.49平米 | 南 | 简装 | 无电梯,0,,140
118,,32356,江桥二村 , | 2室1厅 | 66.45平米 | 南 | 简装 | 无电梯,13,,215
132,,69884,中环花苑 , | 2室2厅 | 92.01平米 | 南 | 精装 | 有电梯,11,,643
136,,73482,海上国际花园(一期) , | 2室2厅 | 91.18平米 | 南 | 简装 | 有电梯,0,,670
84,,85186,世茂滨江花园 , | 3室2厅 | 237.13平米 | 西 | 精装 | 有电梯,0,,2020
84,,87164,太阳都市花园 , | 2室2厅 | 100.96平米 | 南 | 精装 | 有电梯,12,,880
107,,52327,绿地香颂(浦东)(公寓) , | 2室2厅 | 87.91平米 | 南 | 精装 | 有电梯,15,,460
68,,44200,市光四村 , | 2室1厅 | 64.48平米 | 东 | 简装 | 有电梯,5,,285
62,,46537,南新四村 , | 2室1厅 | 55.87平米 | 南 | 精装 | 无电梯,10,,260
37,,43659,黎明花园 , | 2室1厅 | 65.28平米 | 南 | 精装 | 无电梯,13,,285
248,,76887,南园小区 , | 2室1厅 | 63.08平米 | 南 | 精装 | 有电梯,11,,485
241,,45994,三林苑 , | 2室1厅 | 71.75平米 | 南 北 | 简装 | 无电梯,17,,330
425,,45711,中海御景熙岸(公寓) , | 3室2厅 | 88.82平米 | 南 | 精装 | 有电梯,12,,406
65,,161459,翠湖天地隽荟 , | 4室2厅 | 288平米 | 南 | 精装,0,,4650
22,,30943,开元地中海 , | 1室1厅 | 43.63平米 | 南 | 其他,8,,135
61,,55150,安居花苑 , | 2室1厅 | 90.3平米 | 南 | 简装 | 有电梯,13,,498
89,,70000,乾骏园 , | 2室2厅 | 80平米 | 南 | 简装 | 无电梯,14,,560
120,,46476,佳宝新村 , | 2室1厅 | 64.55平米 | 南 | 其他 | 有电梯,4,,300
46,,79325,崮山小区一街坊 , | 2室2厅 | 70.47平米 | 南 | 精装 | 无电梯,9,,559
91,,56910,东方悦居 , | 2室1厅 | 73.45平米 | 南 | 简装 | 有电梯,16,,418
88,,49853,瑞冬小区 , | 2室1厅 | 57.77平米 | 南 | 简装 | 无电梯,9,,288
149,,35179,菊泉新城(菊盛路50弄) , | 3室2厅 | 96.65平米 | 南 | 精装 | 无电梯,14,,340
108,,36708,航华二村嘉丰公寓 , | 2室1厅 | 77.64平米 | 南 | 其他 | 无电梯,14,,285
97,,72560,振兴小区(徐汇) , | 3室1厅 | 75.8平米 | 南 | 简装 | 无电梯,12,,550
140,,53144,培花久远公寓 , | 2室1厅 | 66.8平米 | 南 | 简装 | 无电梯,11,,355
61,,58152,北茶园 , | 1室1厅 | 47.29平米 | 南 | 精装 | 无电梯,3,,275
91,,57662,国际广场(卢湾) , | 4室2厅 | 225.28平米 | 东南 南 西南 | 精装 | 有电梯,1,,1299
88,,39755,祁连四村 , | 3室2厅 | 89.55平米 | 南 | 精装 | 无电梯,17,,356
18,,64839,佳宁花园 , | 2室2厅 | 107.96平米 | 南 | 简装 | 有电梯,7,,700
45,,43712,盛源花园 , | 2室1厅 | 70.92平米 | 南 | 简装 | 无电梯,17,,310
60,,54642,秀苑小区 , | 2室2厅 | 90.59平米 | 南 北 | 简装 | 无电梯,14,,495
46,,54911,三花现代城(二期香梅苑) , | 2室2厅 | 94.7平米 | 南 北 | 精装 | 有电梯,14,,520
7,,66839,虹桥中山广场 , | 3室2厅 | 131.66平米 | 东南 | 精装 | 有电梯,5,,880
122,,61349,文化名园 , | 2室1厅 | 62.43平米 | 南 北 | 其他 | 无电梯,16,,383
2,,42199,慧华苑 , | 1室1厅 | 48.58平米 | 南 | 其他 | 无电梯,1,,205
5,,45244,黎安二村 , | 1室1厅 | 43.1平米 | 南 | 精装 | 无电梯,1,17,195
5,,118130,中凯城市之光(徐汇) , | 4室2厅 | 270.89平米 | 南 | 精装 | 有电梯,0,10,3200
52,,51394,平阳新村四街坊 , | 2室2厅 | 73.94平米 | 南 | 简装 | 无电梯,4,,380
88,,64181,延吉二村 , | 1室1厅 | 32.72平米 | 南 | 精装 | 无电梯,16,,210
27,,95965,东淮海公寓 , | 2室2厅 | 118.69平米 | 南 | 精装 | 有电梯,6,,1139
24,,45600,玉兰小区 , | 2室1厅 | 65.79平米 | 南 | 毛坯 | 无电梯,4,,300
20,,50929,金芝苑 , | 3室2厅 | 133.52平米 | 南 | 简装 | 无电梯,1,,680
47,,57302,龙南五村 , | 1室1厅 | 54.1平米 | 南 | 简装 | 无电梯,4,,310
28,,46312,天际蓝桥 , | 3室2厅 | 122平米 | 南 | 简装 | 有电梯,5,,565
10,,20763,泰安公寓 , | 3室2厅 | 108.37平米 | 南 | 毛坯 | 无电梯,2,,225
27,,16171,荷风华庭 , | 2室2厅 | 81.63平米 | 南 | 简装 | 无电梯,7,,132
35,,30705,塘和家园桂花锦苑 , | 2室1厅 | 71平米 | 南 | 毛坯 | 有电梯,3,,218
106,,19827,同润蓝美俊庭 , | 2室1厅 | 87.76平米 | 暂无数据 | 毛坯,3,,174
26,,67578,上缝小区 , | 2室1厅 | 66.59平米 | 南 | 简装 | 无电梯,5,,450
46,,32809,万科南桥传奇 , | 3室2厅 | 91.38平米 | 南 | 精装 | 有电梯,6,,299.8
16,,26776,百合苑(公寓) , | 2室2厅 | 100.84平米 | 南 | 其他 | 有电梯,3,,270
35,,51692,凉城一村 , | 2室1厅 | 74.48平米 | 东南 | 简装 | 有电梯,4,,385
67,,30528,汇龙公寓 , | 3室1厅 | 91.72平米 | 南 | 简装 | 无电梯,5,,280
